Level	Rule Name	Subject	Property	Value
WARN	missing_definition	obo:CHR_10090-chr12qC	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qC1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qC2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qC3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qD	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qD1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qD2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qD3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qE	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qF	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qF1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr12qF2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13q	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qA	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qA1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qA2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qA3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qA3.1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qA3.2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qA3.3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qA4	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qA5	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qB	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qB1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qB2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qB3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qC	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qC1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qC2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qC3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qD	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qD1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qD2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qD2.1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qD2.2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr13qD2.3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14q	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qA	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qA1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qA2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qA3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qB	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qC	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qC1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qC2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qC3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qD	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qD1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qD2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qD3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qE	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qE1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qE2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qE2.1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qE2.2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qE2.3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qE3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qE4	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr14qE5	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15q	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qA	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qA1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qA2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qB	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qB1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qB2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qB3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qB3.1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qB3.2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qB3.3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qC	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qD	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qD1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qD2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qD3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qE	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qE1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qE2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qE3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qF	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qF1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qF2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr15qF3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16q	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qA	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qA1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qA2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qA3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qB	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qB1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qB2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qB3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qB4	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qB5	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC1.1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC1.2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC1.3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC3.1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC3.2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC3.3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr16qC4	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17q	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qA	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qA1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qA2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qA3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qA3.1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qA3.2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qA3.3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qB	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qB1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qB2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qB3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qC	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qD	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qE	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qE1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qE1.1	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qE1.2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qE1.3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qE2	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qE3	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qE4	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr17qE5	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr18	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr18q	IAO:0000115	
WARN	missing_definition	obo:CHR_10090-chr18qA	IAO:0000115	
