Level	Rule Name	Subject	Property	Value
ERROR	multiple_labels	MAXO:0000229	rdfs:label	leprostatic agent therapy@en
ERROR	multiple_labels	MAXO:0000240	rdfs:label	antiprotozoal agent therapy
ERROR	multiple_labels	MAXO:0000240	rdfs:label	antiprotozoal agent therapy@en
ERROR	multiple_labels	MAXO:0000248	rdfs:label	anti-HIV agent therapy
ERROR	multiple_labels	MAXO:0000248	rdfs:label	anti-human immunodeficiency virus agent therapy@en
ERROR	multiple_labels	MAXO:0000249	rdfs:label	HIV fusion inhibitor therapy@en
ERROR	multiple_labels	MAXO:0000249	rdfs:label	anti-HIV therapy, fusion inhibitor
ERROR	multiple_labels	MAXO:0000261	rdfs:label	amphetamine agent therapy
ERROR	multiple_labels	MAXO:0000261	rdfs:label	amphetamine agent therapy@en
ERROR	multiple_labels	MAXO:0000432	rdfs:label	beta-lactam antibacterial agent therapy
ERROR	multiple_labels	MAXO:0000432	rdfs:label	beta-lactam antibacterial agent therapy@en
ERROR	multiple_labels	MAXO:0000444	rdfs:label	erythropoietin inhibitor agent therapy@en
ERROR	multiple_labels	MAXO:0000444	rdfs:label	erythropoietin inhibitor therapy
ERROR	multiple_labels	MAXO:0000625	rdfs:label	inhalation anesthetic therapy
ERROR	multiple_labels	MAXO:0000625	rdfs:label	inhalation anesthetic therapy@en
ERROR	multiple_labels	MAXO:0000626	rdfs:label	intravenous anesthetic agent therapy@en
ERROR	multiple_labels	MAXO:0000626	rdfs:label	intravenous anesthetic therapy
ERROR	multiple_labels	MAXO:0000627	rdfs:label	topical anesthetic agent therapy@en
ERROR	multiple_labels	MAXO:0000627	rdfs:label	topical anesthetic therapy
ERROR	multiple_labels	MAXO:0000629	rdfs:label	angiogenesis inducing agent therapy
ERROR	multiple_labels	MAXO:0000629	rdfs:label	angiogenesis inducing agent therapy@en
ERROR	multiple_labels	MAXO:0000630	rdfs:label	pro-angiogenic agent therapy
ERROR	multiple_labels	MAXO:0000630	rdfs:label	pro-angiogenic agent therapy@en
ERROR	multiple_labels	MAXO:0000637	rdfs:label	anti-HSV agent therapy
ERROR	multiple_labels	MAXO:0000637	rdfs:label	anti-HSV agent therapy@en
ERROR	multiple_labels	MAXO:0000638	rdfs:label	anti-HSV-1 agent therapy
ERROR	multiple_labels	MAXO:0000638	rdfs:label	anti-HSV-1 agent therapy@en
ERROR	multiple_labels	MAXO:0000639	rdfs:label	anti-HSV-2 agent therapy
ERROR	multiple_labels	MAXO:0000639	rdfs:label	anti-HSV-2 agent therapy@en
ERROR	multiple_labels	MAXO:0000643	rdfs:label	antirheumatic agent therapy
ERROR	multiple_labels	MAXO:0000643	rdfs:label	antirheumatic agent therapy@en
ERROR	multiple_labels	MAXO:0000649	rdfs:label	hyperglycemic agent therapy
ERROR	multiple_labels	MAXO:0000649	rdfs:label	hyperglycemic agent therapy@en
ERROR	multiple_labels	MAXO:0001020	rdfs:label	general anesthetic agent therapy
ERROR	multiple_labels	MAXO:0001020	rdfs:label	general anesthetic agent therapy@en
ERROR	multiple_labels	MAXO:0001021	rdfs:label	antimicrobial agent therapy
ERROR	multiple_labels	MAXO:0001021	rdfs:label	antimicrobial agent therapy@en
ERROR	multiple_labels	MAXO:0001135	rdfs:label	fat-soluble vitamin supplementation
ERROR	multiple_labels	MAXO:0001135	rdfs:label	fat-soluble vitamin supplementation@en
ERROR	multiple_labels	MAXO:0009095	rdfs:label	zinc therapy
ERROR	multiple_labels	MAXO:0009095	rdfs:label	zinc therapy@en
ERROR	multiple_labels	MAXO:0009097	rdfs:label	GABA transaminase inhibitor agent therapy
ERROR	multiple_labels	MAXO:0009097	rdfs:label	GABA transaminase inhibitor agent therapy@en
ERROR	multiple_labels	MAXO:0010039	rdfs:label	organ transplantation
ERROR	multiple_labels	MAXO:0010039	rdfs:label	whole organ transplantation
WARN	duplicate_label_synonym	MAXO:0000062	oboInOwl:hasExactSynonym	antineoplastic agent therapy
WARN	duplicate_label_synonym	MAXO:0000159	oboInOwl:hasExactSynonym	analgesic therapy
WARN	duplicate_label_synonym	MAXO:0000166	oboInOwl:hasExactSynonym	antipsychotic agent therapy
WARN	duplicate_label_synonym	MAXO:0000168	oboInOwl:hasExactSynonym	antiviral agent therapy
WARN	duplicate_label_synonym	MAXO:0000173	oboInOwl:hasExactSynonym	antiemetic therapy
WARN	duplicate_label_synonym	MAXO:0000176	oboInOwl:hasExactSynonym	hematologic agent therapy
WARN	duplicate_label_synonym	MAXO:0000180	oboInOwl:hasExactSynonym	platelet aggregation inhibitor therapy
WARN	duplicate_label_synonym	MAXO:0000187	oboInOwl:hasExactSynonym	beta-adrenergic antagonist therapy
WARN	duplicate_label_synonym	MAXO:0000194	oboInOwl:hasExactSynonym	opioid analgesic therapy
WARN	duplicate_label_synonym	MAXO:0000195	oboInOwl:hasExactSynonym	local anesthesia treatment
WARN	duplicate_label_synonym	MAXO:0000206	oboInOwl:hasExactSynonym	GABA augmenting agent therapy
WARN	duplicate_label_synonym	MAXO:0000221	oboInOwl:hasExactSynonym	NSAID therapy
WARN	duplicate_label_synonym	MAXO:0000228	oboInOwl:hasExactSynonym	antitubercular agent therapy
WARN	duplicate_label_synonym	MAXO:0000230	oboInOwl:hasExactSynonym	alkylating agent therapy
WARN	duplicate_label_synonym	MAXO:0000248	oboInOwl:hasExactSynonym	anti-HIV agent therapy
WARN	duplicate_label_synonym	MAXO:0000252	oboInOwl:hasExactSynonym	HIV protease inhibitor therapy
WARN	duplicate_label_synonym	MAXO:0000296	oboInOwl:hasExactSynonym	immune stimulant agent therapy
WARN	duplicate_label_synonym	MAXO:0000305	oboInOwl:hasExactSynonym	ophthalmic agent therapy
WARN	duplicate_label_synonym	MAXO:0000436	oboInOwl:hasExactSynonym	NMDA receptor antagonist therapy
WARN	duplicate_label_synonym	MAXO:0000444	oboInOwl:hasExactSynonym	erythropoietin inhibitor therapy
WARN	duplicate_label_synonym	MAXO:0000629	oboInOwl:hasExactSynonym	angiogenesis inducing agent therapy
WARN	duplicate_label_synonym	MAXO:0000630	oboInOwl:hasExactSynonym	pro-angiogenic agent therapy
WARN	duplicate_label_synonym	MAXO:0000636	oboInOwl:hasExactSynonym	antidyskinesia agent therapy
WARN	duplicate_label_synonym	MAXO:0000637	oboInOwl:hasExactSynonym	anti-HSV agent therapy
WARN	duplicate_label_synonym	MAXO:0000638	oboInOwl:hasExactSynonym	anti-HSV-1 agent therapy
WARN	duplicate_label_synonym	MAXO:0000639	oboInOwl:hasExactSynonym	anti-HSV-2 agent therapy
WARN	duplicate_label_synonym	MAXO:0000642	oboInOwl:hasExactSynonym	emetic therapy
WARN	duplicate_label_synonym	MAXO:0000649	oboInOwl:hasExactSynonym	hyperglycemic agent therapy
WARN	duplicate_label_synonym	MAXO:0000657	oboInOwl:hasExactSynonym	metabotropic glutamate receptor antagonist therapy
WARN	duplicate_label_synonym	MAXO:0000661	oboInOwl:hasExactSynonym	NMDA receptor agonist therapy
WARN	duplicate_label_synonym	MAXO:0000662	oboInOwl:hasExactSynonym	AMPA receptor agonist therapy
WARN	duplicate_label_synonym	MAXO:0000663	oboInOwl:hasExactSynonym	AMPA receptor antagonist therapy
WARN	duplicate_label_synonym	MAXO:0001026	oboInOwl:hasExactSynonym	beta-adrenergic agonist therapy
WARN	missing_definition	MAXO:0000293	IAO:0000115	
WARN	missing_definition	MAXO:0000521	IAO:0000115	
WARN	missing_definition	MAXO:0000892	IAO:0000115	
WARN	missing_definition	MAXO:0000941	IAO:0000115	
WARN	missing_definition	MAXO:0000952	IAO:0000115	
WARN	missing_definition	MAXO:0001015	IAO:0000115	
WARN	missing_definition	MAXO:0001027	IAO:0000115	
WARN	missing_definition	MAXO:0001028	IAO:0000115	
WARN	missing_definition	MAXO:0001224	IAO:0000115	
WARN	missing_definition	MAXO:0001226	IAO:0000115	
WARN	missing_definition	MAXO:0009013	IAO:0000115	
WARN	missing_definition	MAXO:0009014	IAO:0000115	
WARN	missing_definition	MAXO:0009016	IAO:0000115	
WARN	missing_definition	MAXO:0009074	IAO:0000115	
WARN	missing_definition	MAXO:0009087	IAO:0000115	
WARN	missing_definition	MAXO:0009097	IAO:0000115	
WARN	missing_definition	MAXO:0009098	IAO:0000115	
WARN	missing_definition	obo:maxo#ABBREVIATION	IAO:0000115	
WARN	missing_synonymtype_declaration	obo:maxo#ABBREVIATION	rdfs:subPropertyOf	
WARN	missing_xrefs	MAXO:0000009	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000017	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000020	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000042	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000043	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000045	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000046	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000047	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000048	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000049	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000050	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000051	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000053	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000054	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000055	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000056	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000067	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000071	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000075	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000089	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000092	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000093	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000096	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000097	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000108	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000109	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000110	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000123	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000131	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000132	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000141	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000143	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000151	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000152	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000162	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000171	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000172	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000175	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000177	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000179	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000190	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000207	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000211	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000218	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000219	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000222	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000223	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000224	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000225	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000226	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000235	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000242	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000246	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000247	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000251	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000253	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000255	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000257	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000258	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000262	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000264	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000268	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000270	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000271	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000274	oboInOwl:hasDbXref	
WARN	missing_xrefs	MAXO:0000275	oboInOwl:hasDbXref	
